Info 0    [15:50:23.307] Starting TS Server
Info 291  [16:49:35.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 5.787824001163244ms
Info 292  [16:49:35.764] Different program with same set of files
Info 293  [16:49:36.060] getCompletionData: Get current token: 0.024591997265815735
Info 294  [16:49:36.060] getCompletionData: Is inside comment: 0.00542999804019928
Info 295  [16:49:36.061] getCompletionData: Get previous token: 0.5284270010888577
Info 296  [16:49:36.061] getCompletionsAtPosition: isCompletionListBlocker: 0.006091002374887466
Info 297  [16:49:36.062] getCompletionData: Semantic work: 0.4526990018785
Info 298  [16:49:36.062] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.12918100133538246
Info 299  [16:49:36.229] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 300  [16:49:36.236] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 6.944624997675419ms
Info 301  [16:49:36.236] Different program with same set of files
Info 302  [16:49:37.356] Format host information updated
Info 303  [16:49:57.193] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 304  [16:49:57.198] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 5.097584001719952ms
Info 305  [16:49:57.198] Different program with same set of files
Info 306  [16:49:58.339] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 307  [16:49:58.342] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 2.8602190017700195ms
Info 308  [16:49:58.342] Different program with same set of files
Info 309  [16:49:59.655] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 310  [16:49:59.660] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 4.507973000407219ms
Info 311  [16:49:59.660] Different program with same set of files
Info 312  [16:50:00.579] Format host information updated
Info 313  [16:50:48.997] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 314  [16:50:49.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 6.935954999178648ms
Info 315  [16:50:49.004] Different program with same set of files
Info 316  [16:50:49.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 317  [16:50:49.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 5.897903997451067ms
Info 318  [16:50:49.240] Different program with same set of files
Info 319  [16:50:49.536] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 320  [16:50:49.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 5.617920000106096ms
Info 321  [16:50:49.541] Different program with same set of files
Info 322  [16:50:49.751] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 323  [16:50:49.756] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 5.571525000035763ms
Info 324  [16:50:49.756] Different program with same set of files
Info 325  [16:50:50.189] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 326  [16:50:50.191] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 2.665022999048233ms
Info 327  [16:50:50.192] Different program with same set of files
Info 328  [16:50:50.224] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 329  [16:50:50.229] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 4.54220600053668ms
Info 330  [16:50:50.229] Different program with same set of files
Info 331  [16:50:50.526] getCompletionData: Get current token: 0.014910999685525894
Info 332  [16:50:50.526] getCompletionData: Is inside comment: 0.005150999873876572
Info 333  [16:50:50.527] getCompletionData: Get previous token: 0.08292699977755547
Info 334  [16:50:50.527] getCompletionsAtPosition: isCompletionListBlocker: 0.004139997065067291
Info 335  [16:50:50.533] getExportInfoMap: cache miss or empty; calculating new results
Info 336  [16:50:50.535] getExportInfoMap: done in 3.5897630006074905 ms
Info 337  [16:50:50.538] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 338  [16:50:50.538] collectAutoImports: response is complete
Info 339  [16:50:50.538] collectAutoImports: 2.4507940001785755
Info 340  [16:50:50.538] getCompletionData: Semantic work: 11.234499000012875
Info 341  [16:50:50.560] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 22.077423997223377
Info 342  [16:50:50.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 343  [16:50:50.677] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 4.041741997003555ms
Info 344  [16:50:50.677] Different program with same set of files
Info 345  [16:50:50.747] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 346  [16:50:50.750] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 3.3554220013320446ms
Info 347  [16:50:50.750] Different program with same set of files
Info 348  [16:50:50.988] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 349  [16:50:50.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 3.6459780000150204ms
Info 350  [16:50:50.992] Different program with same set of files
Info 351  [16:50:51.139] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 352  [16:50:51.143] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 3.791990999132395ms
Info 353  [16:50:51.143] Different program with same set of files
Info 354  [16:50:51.268] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 355  [16:50:51.272] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 3.822802998125553ms
Info 356  [16:50:51.272] Different program with same set of files
Info 357  [16:50:51.346] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 358  [16:50:51.351] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 4.260761998593807ms
Info 359  [16:50:51.351] Different program with same set of files
Info 360  [16:50:51.364] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 361  [16:50:51.369] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 4.836242001503706ms
Info 362  [16:50:51.370] Different program with same set of files
Info 363  [16:50:51.439] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 364  [16:50:51.443] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 4.401784002780914ms
Info 365  [16:50:51.443] Different program with same set of files
Info 366  [16:50:51.498] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 367  [16:50:51.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 5.3413359969854355ms
Info 368  [16:50:51.503] Different program with same set of files
Info 369  [16:50:51.958] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 370  [16:50:51.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 101 structureChanged: false structureIsReused:: Completely Elapsed: 4.72843199968338ms
Info 371  [16:50:51.963] Different program with same set of files
Info 372  [16:50:52.025] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 373  [16:50:52.029] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 102 structureChanged: false structureIsReused:: Completely Elapsed: 3.9276430010795593ms
Info 374  [16:50:52.029] Different program with same set of files
Info 375  [16:50:52.173] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 376  [16:50:52.178] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 4.692979000508785ms
Info 377  [16:50:52.178] Different program with same set of files
Info 378  [16:50:52.259] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 379  [16:50:52.264] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 4.764185000211ms
Info 380  [16:50:52.264] Different program with same set of files
Info 381  [16:50:52.318] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 382  [16:50:52.322] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 4.182365000247955ms
Info 383  [16:50:52.322] Different program with same set of files
Info 384  [16:50:52.696] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 385  [16:50:52.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 5.891694001853466ms
Info 386  [16:50:52.702] Different program with same set of files
Info 387  [16:50:52.885] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 388  [16:50:52.889] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 4.442977998405695ms
Info 389  [16:50:52.889] Different program with same set of files
Info 390  [16:50:54.392] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 391  [16:50:54.397] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 4.482071001082659ms
Info 392  [16:50:54.397] Different program with same set of files
Info 393  [16:50:55.298] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 394  [16:50:55.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 109 structureChanged: false structureIsReused:: Completely Elapsed: 4.934220001101494ms
Info 395  [16:50:55.303] Different program with same set of files
Info 396  [16:50:56.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 397  [16:50:56.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 110 structureChanged: false structureIsReused:: Completely Elapsed: 3.50959600135684ms
Info 398  [16:50:56.159] Different program with same set of files
Info 399  [16:50:57.738] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 400  [16:50:57.742] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 111 structureChanged: false structureIsReused:: Completely Elapsed: 3.617876000702381ms
Info 401  [16:50:57.742] Different program with same set of files
Info 402  [16:50:58.171] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 403  [16:50:58.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 112 structureChanged: false structureIsReused:: Completely Elapsed: 3.2482629977166653ms
Info 404  [16:50:58.175] Different program with same set of files
Info 405  [16:50:58.426] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 406  [16:50:58.429] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 113 structureChanged: false structureIsReused:: Completely Elapsed: 2.5497820004820824ms
Info 407  [16:50:58.429] Different program with same set of files
Info 408  [16:50:58.518] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 409  [16:50:58.520] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 114 structureChanged: false structureIsReused:: Completely Elapsed: 2.4542239978909492ms
Info 410  [16:50:58.520] Different program with same set of files
Info 411  [16:50:58.812] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 412  [16:50:58.816] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 115 structureChanged: false structureIsReused:: Completely Elapsed: 3.5301580019295216ms
